"","year","cell","cell_lat","cell_lng","gr_mn_all","gr_pall","gr_mn_for","gr_pfor","p_open","gr_mn_open","gr_mn_lag","...1","colddays","warmdays","spring.gdd","summer.gdd"
"1131",2020,593,NA,NA,NA,NA,NA,NA,NA,NA,NA,3073,54,46,258.3945,908.3441
"1132",2020,594,NA,NA,NA,NA,NA,NA,NA,NA,NA,3074,46,43,282.3967,904.1494
"1133",2020,595,NA,NA,NA,NA,NA,NA,NA,NA,NA,3075,30,47,298.043,945.4048
"1134",2020,616,NA,NA,NA,NA,NA,NA,NA,NA,NA,3076,14,78,662.5883,1295.059
"1135",2020,617,NA,NA,NA,NA,NA,NA,NA,NA,NA,3077,18,77,584.9794,1227.396
"1136",2020,618,NA,NA,NA,NA,NA,NA,NA,NA,NA,3078,18,70,526.7767,1185.025
"1137",2020,619,NA,NA,NA,NA,NA,NA,NA,NA,NA,3079,15,72,455.0544,1127.837
"1138",2020,620,NA,NA,NA,NA,NA,NA,NA,NA,NA,3080,20,69,338.94,1034.869
"1139",2020,621,NA,NA,NA,NA,NA,NA,NA,NA,NA,3081,26,59,341.3772,1029.661
"1140",2020,622,NA,NA,NA,NA,NA,NA,NA,NA,NA,3082,12,72,359.1546,1107.663
"1141",2020,644,NA,NA,NA,NA,NA,NA,NA,NA,NA,3083,4,98,661.9016,1350.464
"1142",2020,645,NA,NA,NA,NA,NA,NA,NA,NA,NA,3084,5,93,642.7762,1319.726
"1143",2020,646,NA,NA,NA,NA,NA,NA,NA,NA,NA,3085,7,96,591.719,1256.224
"1144",2020,647,NA,NA,NA,NA,NA,NA,NA,NA,NA,3086,7,84,511.4269,1211.876
"1145",2020,648,NA,NA,NA,NA,NA,NA,NA,NA,NA,3087,10,84,428.5437,1143.906
"1146",2020,649,NA,NA,NA,NA,NA,NA,NA,NA,NA,3088,1,105,491.884,1316.64
"1147",2020,672,NA,NA,NA,NA,NA,NA,NA,NA,NA,3090,2,136,806.8632,1489.587
"1148",2020,673,NA,NA,NA,NA,NA,NA,NA,NA,NA,3091,2,126,721.7288,1400.609
"1149",2020,674,NA,NA,NA,NA,NA,NA,NA,NA,NA,3092,2,126,616.7867,1315.887
"1150",2020,675,NA,NA,NA,NA,NA,NA,NA,NA,NA,3093,2,96,470.3799,1144.932
"1151",2020,676,NA,NA,NA,NA,NA,NA,NA,NA,NA,3094,0,122,639.9696,1423.895
"1152",2020,702,NA,NA,NA,NA,NA,NA,NA,NA,NA,3099,0,135,687.9948,1360.934
"1153",2020,703,NA,NA,NA,NA,NA,NA,NA,NA,NA,3100,0,128,745.6085,1456.885
"1154",2020,733,NA,NA,NA,NA,NA,NA,NA,NA,NA,3108,0,161,758.7573,1523.033
"1155",2020,736,NA,NA,NA,NA,NA,NA,NA,NA,NA,3109,9,91,307.5244,1155.292
"1156",2020,738,NA,NA,NA,NA,NA,NA,NA,NA,NA,3110,38,54,185.2961,807.7732
"1157",2020,739,NA,NA,NA,NA,NA,NA,NA,NA,NA,3111,46,52,167.6452,787.3229
"1158",2020,740,NA,NA,NA,NA,NA,NA,NA,NA,NA,3112,64,50,118.1791,582.4985
