"","lonid","latid","ObsYear","season","VANCAR.5.mean","DANPLE.5.mean","AGRAVAN.5.mean","EURPRO.5.mean","CHICAT.5.mean","ASCMON.5.mean"
"7924",-84.25,43.25,2014,"fall",NA,200,NA,NA,NA,NA
"7925",-84.25,43.75,1988,"fall",NA,198,NA,NA,NA,NA
"7926",-84.25,43.75,1989,"fall",NA,196,NA,NA,NA,NA
"7927",-84.25,43.75,1990,"fall",NA,199,NA,NA,NA,NA
"7928",-84.25,43.75,1991,"fall",NA,194,NA,NA,NA,NA
"7929",-84.25,43.75,1992,"fall",NA,193,NA,NA,NA,NA
"7930",-84.25,43.75,1993,"fall",NA,198,NA,NA,NA,NA
"7931",-84.25,43.75,1994,"fall",197,197,NA,NA,NA,NA
"7932",-84.25,43.75,1995,"fall",NA,196,NA,NA,NA,NA
"7933",-84.25,43.75,1996,"fall",NA,195,NA,NA,NA,NA
"7934",-84.25,43.75,1997,"fall",NA,193,NA,NA,NA,NA
"7935",-84.25,43.75,2001,"spring",NA,171,NA,NA,NA,NA
"7936",-84.25,43.75,2018,"fall",NA,188,NA,NA,NA,NA
"7937",-84.25,45.25,2016,"fall",NA,229.4,NA,NA,NA,NA
"7938",-84.25,46.25,2018,"fall",NA,225,NA,NA,NA,NA
"7939",-83.75,29.75,2015,"fall",NA,258,258,NA,NA,NA
"7940",-83.75,29.75,2016,"fall",NA,NA,261,NA,NA,NA
"7941",-83.75,29.75,2017,"fall",260,260,260,NA,NA,NA
"7942",-83.75,29.75,2018,"fall",NA,252,252,NA,NA,NA
"7943",-83.75,29.75,2018,"spring",NA,57,NA,NA,NA,NA
"7944",-83.75,29.75,2019,"spring",NA,88,88,NA,NA,NA
"7945",-83.75,30.25,2007,"fall",NA,279.8,285,NA,NA,NA
"7946",-83.75,30.25,2008,"fall",NA,261.2,261.8,NA,NA,NA
"7947",-83.75,30.25,2010,"fall",NA,283,283,NA,NA,NA
"7948",-83.75,30.25,2011,"fall",NA,267,267,NA,NA,NA
"7949",-83.75,30.25,2013,"spring",175,175,NA,NA,NA,NA
"7950",-83.75,30.25,2015,"fall",NA,269,269,NA,NA,NA
"7951",-83.75,30.25,2016,"fall",NA,261.4,260.6,NA,NA,NA
"7952",-83.75,30.25,2016,"spring",NA,169.2,162,NA,NA,162
"7953",-83.75,30.25,2017,"fall",NA,275,275,NA,NA,NA
"7954",-83.75,30.25,2018,"fall",NA,263,262.4,NA,NA,NA
"7955",-83.75,30.25,2019,"spring",NA,87,87,NA,NA,NA
"7956",-83.75,30.75,2005,"fall",NA,NA,200,NA,NA,NA
"7957",-83.75,30.75,2006,"fall",NA,NA,221,NA,NA,NA
"7958",-83.75,31.25,2012,"fall",NA,341,NA,NA,NA,NA
"7959",-83.75,31.75,2003,"fall",NA,NA,197,NA,NA,NA
"7960",-83.75,31.75,2004,"fall",NA,NA,183,NA,NA,NA
"7961",-83.75,31.75,2005,"fall",NA,NA,189,NA,NA,NA
"7962",-83.75,31.75,2005,"spring",NA,NA,147,NA,NA,NA
"7963",-83.75,31.75,2006,"fall",NA,NA,188,NA,NA,NA
"7964",-83.75,31.75,2007,"fall",NA,NA,184,NA,NA,NA
"7965",-83.75,31.75,2008,"spring",NA,NA,182,NA,NA,NA
"7966",-83.75,31.75,2010,"fall",NA,209,209,NA,NA,NA
"7967",-83.75,31.75,2010,"spring",145,145,145,NA,NA,NA
"7968",-83.75,31.75,2011,"spring",NA,NA,145,NA,NA,NA
"7969",-83.75,31.75,2012,"spring",NA,NA,156,NA,NA,NA
"7970",-83.75,31.75,2013,"spring",NA,NA,162,NA,NA,NA
"7971",-83.75,31.75,2014,"fall",NA,NA,231,NA,NA,NA
"7972",-83.75,31.75,2015,"fall",NA,NA,226,NA,NA,NA
"7973",-83.75,32.25,2008,"spring",NA,NA,152,NA,NA,NA
"7974",-83.75,32.25,2011,"spring",NA,NA,153.4,NA,NA,NA
"7975",-83.75,32.25,2013,"fall",NA,NA,207,NA,NA,NA
"7976",-83.75,32.25,2014,"fall",NA,NA,224,NA,NA,NA
"7977",-83.75,32.25,2017,"fall",272,272,225.8,NA,NA,NA
"7978",-83.75,32.25,2018,"spring",NA,110,110,NA,NA,NA
"7979",-83.75,32.25,2019,"spring",NA,NA,144,NA,NA,NA
"7980",-83.75,32.75,2000,"fall",NA,NA,189,NA,NA,NA
"7981",-83.75,32.75,2001,"fall",194,194,194,NA,NA,NA
"7982",-83.75,32.75,2002,"fall",NA,277,277,NA,NA,NA
"7983",-83.75,32.75,2003,"fall",NA,206,206,NA,NA,NA
"7984",-83.75,32.75,2004,"fall",NA,NA,191,NA,NA,NA
"7985",-83.75,32.75,2005,"fall",NA,NA,196,NA,NA,NA
"7986",-83.75,32.75,2006,"fall",NA,NA,195,NA,NA,NA
"7987",-83.75,32.75,2007,"fall",NA,192,192,NA,NA,NA
"7988",-83.75,32.75,2008,"fall",NA,193,193,NA,NA,NA
"7989",-83.75,32.75,2009,"fall",NA,NA,187,NA,NA,NA
"7990",-83.75,32.75,2010,"fall",NA,294.8,244,NA,NA,NA
"7991",-83.75,32.75,2010,"spring",159,NA,160,NA,NA,NA
"7992",-83.75,32.75,2011,"fall",NA,296.8,317,NA,NA,NA
"7993",-83.75,32.75,2011,"spring",NA,118,128,NA,NA,NA
"7994",-83.75,32.75,2012,"fall",290.4,290.6,297.4,NA,NA,NA
"7995",-83.75,32.75,2012,"spring",NA,169,33,NA,NA,NA
"7996",-83.75,32.75,2013,"fall",NA,217,260,NA,NA,NA
"7997",-83.75,32.75,2014,"fall",261,192,192,NA,NA,NA
"7998",-83.75,32.75,2015,"fall",194,191,191,NA,NA,NA
"7999",-83.75,32.75,2016,"fall",NA,297,190,NA,NA,NA
"8000",-83.75,32.75,2017,"fall",NA,188,188,NA,NA,NA
"8001",-83.75,32.75,2017,"spring",NA,101.2,NA,NA,NA,NA
"8002",-83.75,32.75,2018,"fall",NA,194,194,NA,NA,NA
"8003",-83.75,32.75,2019,"fall",NA,NA,193,NA,NA,NA
"8004",-83.75,33.25,1994,"spring",NA,NA,180,NA,NA,NA
"8005",-83.75,33.25,1997,"spring",NA,172,172,NA,NA,NA
"8006",-83.75,33.25,1998,"spring",NA,NA,178,NA,NA,NA
"8007",-83.75,33.25,1999,"spring",NA,NA,170,NA,NA,NA
"8008",-83.75,33.25,2000,"fall",NA,NA,183,NA,NA,NA
"8009",-83.75,33.25,2001,"spring",166,NA,NA,NA,NA,NA
"8010",-83.75,33.25,2002,"spring",179,NA,179,NA,NA,NA
"8011",-83.75,33.25,2003,"spring",170,170,170,NA,NA,NA
"8012",-83.75,33.25,2004,"spring",NA,129,129,NA,NA,NA
"8013",-83.75,33.25,2005,"spring",NA,175,175,NA,NA,NA
"8014",-83.75,33.25,2006,"spring",NA,NA,174,NA,NA,NA
"8015",-83.75,33.25,2007,"spring",NA,NA,173,NA,NA,NA
"8016",-83.75,33.25,2008,"fall",208,NA,208,NA,NA,NA
"8017",-83.75,33.25,2008,"spring",NA,NA,148,NA,NA,NA
"8018",-83.75,33.25,2009,"spring",177,121,121,NA,NA,NA
"8019",-83.75,33.25,2010,"fall",251,269.8,292.6,NA,NA,NA
"8020",-83.75,33.25,2010,"spring",172,NA,144,NA,NA,NA
"8021",-83.75,33.25,2011,"fall",NA,230,252,NA,NA,NA
"8022",-83.75,33.25,2011,"spring",NA,108.2,146.2,NA,NA,NA
"8023",-83.75,33.25,2012,"fall",255,284.6,255,NA,NA,NA
"8024",-83.75,33.25,2012,"spring",NA,107,135.6,NA,NA,NA
"8025",-83.75,33.25,2013,"fall",249,249,249,NA,NA,NA
"8026",-83.75,33.25,2013,"spring",151,NA,150,NA,NA,NA
"8027",-83.75,33.25,2014,"fall",248,248,248,NA,NA,NA
"8028",-83.75,33.25,2014,"spring",NA,178,169.6,NA,NA,NA
"8029",-83.75,33.25,2015,"fall",NA,247,247,NA,NA,NA
"8030",-83.75,33.25,2015,"spring",NA,128,147.6,NA,NA,NA
"8031",-83.75,33.25,2016,"fall",NA,253,253,NA,NA,NA
"8032",-83.75,33.25,2016,"spring",NA,110,159.2,NA,NA,NA
"8033",-83.75,33.25,2017,"fall",251,251,251,NA,NA,NA
"8034",-83.75,33.25,2017,"spring",NA,139,160,NA,NA,NA
"8035",-83.75,33.25,2018,"fall",NA,257,257,NA,NA,NA
"8036",-83.75,33.25,2018,"spring",NA,138,152,NA,NA,NA
"8037",-83.75,33.25,2019,"fall",256,256,256,NA,NA,NA
"8038",-83.75,33.25,2019,"spring",137,137,158,NA,NA,NA
"8039",-83.75,33.75,2015,"fall",NA,NA,252.8,NA,NA,NA
"8040",-83.75,33.75,2018,"fall",185,NA,NA,NA,NA,NA
"8041",-83.75,34.25,2017,"spring",149,NA,NA,NA,NA,NA
"8042",-83.75,34.75,2018,"spring",NA,117,NA,NA,NA,NA
"8043",-83.75,35.25,2005,"spring",NA,142,NA,NA,NA,NA
"8044",-83.75,35.75,2007,"fall",NA,236,NA,NA,NA,NA
"8045",-83.75,35.75,2009,"fall",NA,276,NA,NA,NA,NA
"8046",-83.75,35.75,2009,"spring",NA,114,NA,NA,NA,NA
"8047",-83.75,35.75,2010,"fall",NA,220,NA,NA,NA,NA
"8048",-83.75,35.75,2012,"spring",NA,141,NA,NA,NA,NA
"8049",-83.75,35.75,2013,"spring",NA,167,NA,NA,NA,NA
"8050",-83.75,35.75,2015,"fall",200,263,249,NA,NA,NA
"8051",-83.75,35.75,2015,"spring",NA,165,NA,NA,NA,NA
"8052",-83.75,35.75,2016,"fall",NA,199,261,NA,NA,NA
"8053",-83.75,35.75,2016,"spring",NA,178,NA,NA,NA,NA
"8054",-83.75,35.75,2017,"fall",NA,249.8,255.6,NA,NA,NA
"8055",-83.75,35.75,2017,"spring",NA,130.4,162,NA,NA,NA
"8056",-83.75,35.75,2018,"fall",NA,244.6,265,NA,NA,NA
"8057",-83.75,35.75,2018,"spring",NA,172.8,NA,NA,NA,NA
"8058",-83.75,36.25,2017,"spring",NA,143.8,NA,NA,NA,NA
"8059",-83.75,37.75,1989,"spring",NA,173,NA,NA,NA,NA
"8060",-83.75,37.75,1991,"fall",NA,201,NA,NA,NA,NA
"8061",-83.75,38.75,2001,"fall",NA,274,NA,NA,NA,NA
"8062",-83.75,38.75,2011,"fall",NA,229.4,NA,NA,NA,NA
"8063",-83.75,39.75,1987,"fall",NA,192,NA,NA,NA,NA
"8064",-83.75,39.75,1991,"fall",188,188,NA,NA,NA,NA
"8065",-83.75,39.75,2013,"fall",NA,217.2,NA,NA,NA,NA
"8066",-83.75,39.75,2013,"spring",NA,143.6,NA,NA,NA,NA
"8067",-83.75,39.75,2015,"fall",NA,201.2,NA,NA,NA,NA
"8068",-83.75,39.75,2016,"fall",281,217.8,NA,NA,NA,NA
"8069",-83.75,39.75,2016,"spring",NA,153,NA,NA,NA,NA
"8070",-83.75,40.25,2000,"fall",235,202,NA,NA,NA,NA
"8071",-83.75,40.25,2000,"spring",179,NA,NA,NA,NA,NA
"8072",-83.75,40.25,2001,"fall",240,207,NA,NA,NA,NA
"8073",-83.75,40.25,2001,"spring",120.2,NA,NA,NA,NA,NA
"8074",-83.75,40.25,2002,"fall",219,237.2,NA,NA,NA,NA
"8075",-83.75,40.25,2002,"spring",NA,157.8,NA,NA,NA,NA
"8076",-83.75,40.25,2003,"fall",275.8,248.2,NA,NA,NA,NA
"8077",-83.75,40.25,2003,"spring",NA,150.6,NA,NA,NA,NA
"8078",-83.75,40.25,2004,"fall",NA,219.2,NA,NA,NA,NA
"8079",-83.75,40.25,2004,"spring",NA,144,NA,NA,NA,NA
"8080",-83.75,40.25,2005,"fall",219,198.2,NA,NA,NA,NA
"8081",-83.75,40.25,2005,"spring",NA,170,NA,NA,NA,NA
"8082",-83.75,40.25,2006,"fall",274,212.4,NA,NA,NA,NA
"8083",-83.75,40.25,2007,"fall",243.6,228.2,NA,NA,NA,NA
"8084",-83.75,40.25,2007,"spring",NA,156,NA,NA,NA,NA
"8085",-83.75,40.25,2008,"fall",244,231.6,NA,NA,NA,NA
"8086",-83.75,40.25,2008,"spring",NA,165.8,NA,NA,NA,NA
"8087",-83.75,40.25,2009,"fall",NA,235.2,NA,NA,NA,NA
"8088",-83.75,40.25,2009,"spring",153,174.2,NA,NA,NA,NA
"8089",-83.75,40.25,2010,"fall",268.4,233.2,NA,NA,NA,NA
"8090",-83.75,40.25,2010,"spring",168,161.6,NA,NA,NA,NA
"8091",-83.75,40.25,2011,"fall",NA,232.2,NA,NA,NA,NA
"8092",-83.75,40.25,2011,"spring",NA,170.2,NA,NA,NA,NA
"8093",-83.75,40.25,2012,"fall",238.6,252,NA,NA,NA,NA
"8094",-83.75,40.25,2012,"spring",114.4,157.8,NA,NA,NA,NA
"8095",-83.75,40.25,2013,"fall",269,248,NA,NA,NA,NA
"8096",-83.75,40.25,2013,"spring",NA,172,NA,NA,NA,NA
"8097",-83.75,40.25,2014,"fall",245.2,218.4,NA,NA,NA,NA
"8098",-83.75,40.25,2014,"spring",NA,168,NA,NA,NA,NA
"8099",-83.75,40.25,2015,"fall",NA,246,NA,NA,NA,NA
"8100",-83.75,40.25,2015,"spring",NA,167.4,NA,NA,NA,NA
"8101",-83.75,40.25,2016,"fall",NA,255.4,NA,NA,NA,NA
"8102",-83.75,40.25,2017,"fall",211,225,NA,NA,NA,NA
"8103",-83.75,40.25,2017,"spring",174.8,170.4,NA,NA,NA,NA
"8104",-83.75,40.75,2002,"fall",NA,209.2,NA,NA,NA,NA
"8105",-83.75,40.75,2003,"fall",247.4,240.4,NA,NA,NA,NA
"8106",-83.75,40.75,2004,"fall",238,225.4,NA,NA,NA,NA
"8107",-83.75,40.75,2005,"fall",235.4,217.4,NA,NA,NA,NA
"8108",-83.75,40.75,2005,"spring",166.6,168,NA,NA,NA,NA
"8109",-83.75,40.75,2006,"fall",NA,228.2,NA,NA,NA,NA
"8110",-83.75,40.75,2006,"spring",NA,170.6,NA,NA,NA,NA
"8111",-83.75,40.75,2007,"fall",251,236.8,NA,NA,NA,NA
"8112",-83.75,40.75,2007,"spring",171,168.2,NA,NA,NA,NA
"8113",-83.75,40.75,2008,"fall",244.2,231.6,NA,NA,NA,NA
"8114",-83.75,40.75,2008,"spring",163,149,NA,NA,NA,NA
"8115",-83.75,40.75,2009,"fall",259,229.6,NA,NA,NA,NA
"8116",-83.75,40.75,2010,"fall",255.2,228.6,NA,NA,NA,NA
"8117",-83.75,40.75,2010,"spring",NA,153,NA,NA,NA,NA
"8118",-83.75,40.75,2011,"fall",NA,230.4,NA,NA,NA,NA
"8119",-83.75,41.25,2010,"fall",246.4,207.2,NA,NA,NA,NA
"8120",-83.75,41.25,2010,"spring",NA,162.4,NA,NA,NA,NA
"8121",-83.75,41.25,2012,"fall",239.4,222.4,NA,NA,NA,NA
"8122",-83.75,41.25,2013,"fall",233.8,247,NA,NA,NA,NA
"8123",-83.75,41.25,2014,"fall",238.4,234.6,NA,NA,NA,NA
"8124",-83.75,41.25,2014,"spring",NA,173.4,NA,NA,NA,NA
"8125",-83.75,41.25,2015,"fall",203,228.4,NA,NA,NA,NA
"8126",-83.75,41.25,2015,"spring",NA,175,NA,NA,NA,NA
"8127",-83.75,41.25,2016,"fall",NA,264.4,NA,NA,NA,NA
"8128",-83.75,41.25,2016,"spring",115,NA,NA,NA,NA,NA
"8129",-83.75,41.25,2017,"fall",264.2,253.2,NA,NA,NA,NA
"8130",-83.75,41.25,2017,"spring",NA,156.8,NA,NA,NA,NA
"8131",-83.75,41.75,1999,"fall",257,239,NA,NA,NA,NA
"8132",-83.75,41.75,2000,"fall",252,218.4,NA,NA,NA,NA
"8133",-83.75,41.75,2000,"spring",NA,144.8,NA,NA,NA,NA
"8134",-83.75,41.75,2001,"fall",228.4,232,NA,NA,NA,NA
"8135",-83.75,41.75,2001,"spring",164,151.2,NA,NA,NA,NA
"8136",-83.75,41.75,2002,"fall",211.8,237.6,NA,NA,NA,NA
"8137",-83.75,41.75,2002,"spring",135,171,NA,NA,NA,NA
"8138",-83.75,41.75,2003,"fall",276.4,232.6,NA,NA,NA,NA
"8139",-83.75,41.75,2003,"spring",151.2,164,NA,NA,NA,NA
"8140",-83.75,41.75,2004,"fall",NA,233.2,NA,NA,NA,NA
"8141",-83.75,41.75,2004,"spring",136.8,NA,NA,NA,NA,NA
"8142",-83.75,41.75,2005,"fall",223.2,261,NA,NA,NA,NA
"8143",-83.75,41.75,2005,"spring",129.2,NA,NA,NA,NA,NA
"8144",-83.75,41.75,2006,"fall",189,235.2,NA,NA,NA,NA
"8145",-83.75,41.75,2006,"spring",151,156.6,NA,NA,NA,NA
"8146",-83.75,41.75,2007,"fall",275,223,NA,NA,NA,NA
"8147",-83.75,41.75,2007,"spring",132,172.6,NA,NA,NA,NA
"8148",-83.75,41.75,2008,"fall",224.4,226,NA,NA,NA,NA
"8149",-83.75,41.75,2008,"spring",180,176,NA,NA,NA,NA
"8150",-83.75,41.75,2009,"fall",270,223,NA,NA,NA,NA
"8151",-83.75,41.75,2009,"spring",164.4,180,NA,NA,NA,NA
"8152",-83.75,41.75,2010,"fall",248,213,NA,NA,NA,NA
"8153",-83.75,41.75,2010,"spring",152,164,NA,NA,NA,NA
"8154",-83.75,41.75,2011,"fall",NA,222,NA,NA,NA,NA
"8155",-83.75,41.75,2011,"spring",NA,157.4,NA,NA,NA,NA
"8156",-83.75,41.75,2012,"fall",249,189,NA,NA,NA,NA
"8157",-83.75,41.75,2012,"spring",123,155.4,NA,NA,NA,NA
"8158",-83.75,41.75,2013,"fall",257,244,NA,NA,NA,NA
"8159",-83.75,41.75,2013,"spring",164,NA,NA,NA,NA,NA
"8160",-83.75,41.75,2014,"fall",247.2,193,NA,NA,NA,NA
"8161",-83.75,41.75,2014,"spring",161,176,NA,NA,NA,NA
"8162",-83.75,41.75,2015,"fall",242,213,NA,NA,NA,NA
"8163",-83.75,41.75,2015,"spring",149.8,164,NA,NA,NA,NA
"8164",-83.75,41.75,2016,"fall",298.8,219,NA,NA,NA,NA
"8165",-83.75,41.75,2016,"spring",132,164,NA,NA,NA,NA
"8166",-83.75,41.75,2017,"fall",217,217,NA,NA,NA,NA
"8167",-83.75,41.75,2017,"spring",NA,142,NA,NA,NA,NA
"8168",-83.75,41.75,2018,"fall",NA,216,NA,NA,NA,NA
"8169",-83.75,42.25,1996,"fall",NA,186,NA,NA,NA,NA
"8170",-83.75,42.25,1997,"fall",NA,203,NA,NA,NA,NA
"8171",-83.75,42.25,1998,"fall",NA,192,NA,NA,NA,NA
"8172",-83.75,42.25,1999,"fall",191,192,NA,NA,NA,NA
"8173",-83.75,42.25,2000,"fall",NA,184,NA,NA,NA,NA
"8174",-83.75,42.25,2001,"fall",182,182,NA,NA,NA,NA
"8175",-83.75,42.25,2001,"spring",NA,167,NA,NA,NA,NA
"8176",-83.75,42.25,2002,"fall",NA,190,NA,NA,NA,NA
"8177",-83.75,42.25,2003,"fall",189,187,NA,NA,NA,NA
"8178",-83.75,42.25,2004,"fall",NA,193,NA,NA,NA,NA
"8179",-83.75,42.25,2005,"fall",185,185,NA,NA,NA,NA
"8180",-83.75,42.25,2007,"fall",NA,185,NA,NA,NA,NA
"8181",-83.75,42.25,2009,"fall",NA,185,NA,NA,NA,NA
"8182",-83.75,42.25,2010,"fall",186,186,NA,NA,NA,NA
"8183",-83.75,42.25,2011,"fall",NA,185,NA,NA,NA,NA
"8184",-83.75,42.25,2012,"fall",189,189,NA,NA,NA,NA
"8185",-83.75,42.25,2014,"fall",NA,186,NA,NA,NA,NA
"8186",-83.75,42.25,2015,"fall",NA,186,NA,NA,NA,NA
"8187",-83.75,42.25,2015,"spring",174,NA,NA,NA,NA,NA
"8188",-83.75,42.25,2016,"fall",NA,191,NA,NA,NA,NA
"8189",-83.75,42.25,2017,"fall",261,190,NA,NA,NA,NA
"8190",-83.75,42.25,2017,"spring",NA,147,NA,NA,NA,NA
"8191",-83.75,42.25,2018,"fall",261,188,NA,NA,NA,NA
"8192",-83.75,42.25,2018,"spring",165,181,NA,NA,NA,NA
"8193",-83.75,42.75,2002,"spring",NA,180,NA,NA,NA,NA
"8194",-83.75,42.75,2003,"spring",NA,179,NA,NA,NA,NA
"8195",-83.75,42.75,2004,"spring",NA,178,NA,NA,NA,NA
"8196",-83.75,42.75,2005,"spring",NA,176,NA,NA,NA,NA
"8197",-83.75,42.75,2006,"spring",NA,175,NA,NA,NA,NA
"8198",-83.75,42.75,2007,"spring",NA,181,NA,NA,NA,NA
"8199",-83.75,42.75,2008,"spring",173,180,NA,NA,NA,NA
"8200",-83.75,42.75,2009,"spring",NA,178,NA,NA,NA,NA
"8201",-83.75,42.75,2010,"spring",177,177,NA,NA,NA,NA
"8202",-83.75,42.75,2011,"spring",NA,176,NA,NA,NA,NA
"8203",-83.75,42.75,2012,"spring",NA,182,NA,NA,NA,NA
"8204",-83.75,42.75,2013,"fall",NA,194,NA,NA,NA,NA
"8205",-83.75,42.75,2013,"spring",NA,180,NA,NA,NA,NA
"8206",-83.75,42.75,2015,"fall",NA,203,NA,NA,NA,NA
"8207",-83.75,42.75,2016,"spring",NA,177,NA,NA,NA,NA
"8208",-83.75,42.75,2017,"fall",NA,227,NA,NA,NA,NA
"8209",-83.75,42.75,2017,"spring",NA,175,NA,NA,NA,NA
"8210",-83.75,42.75,2018,"fall",NA,212.4,NA,NA,NA,NA
"8211",-83.75,42.75,2018,"spring",NA,181,NA,NA,NA,NA
"8212",-83.75,43.25,2007,"fall",NA,187,NA,NA,NA,NA
"8213",-83.75,43.25,2008,"fall",NA,184,NA,NA,NA,NA
"8214",-83.75,43.25,2009,"fall",NA,184,NA,NA,NA,NA
"8215",-83.75,43.25,2010,"fall",183,183,NA,NA,NA,NA
"8216",-83.75,43.25,2011,"fall",NA,190,NA,NA,NA,NA
"8217",-83.75,43.25,2012,"fall",185,189,NA,NA,NA,NA
"8218",-83.75,43.25,2013,"fall",NA,184,NA,NA,NA,NA
"8219",-83.75,43.25,2014,"fall",NA,214,NA,NA,NA,NA
"8220",-83.75,43.25,2015,"fall",NA,183,NA,NA,NA,NA
"8221",-83.75,43.25,2016,"fall",NA,190,NA,NA,NA,NA
"8222",-83.75,43.75,2001,"spring",NA,171,NA,NA,NA,NA
"8223",-83.75,43.75,2017,"fall",189,189,NA,NA,NA,NA
"8224",-83.75,44.25,2001,"spring",NA,171,NA,NA,NA,NA
"8225",-83.75,44.25,2017,"fall",259.6,232.4,NA,NA,NA,NA
"8226",-83.75,44.25,2017,"spring",178,162.2,NA,NA,NA,NA
"8227",-83.75,44.25,2018,"fall",NA,199,NA,NA,NA,NA
"8228",-83.75,44.25,2018,"spring",NA,148.8,NA,NA,NA,NA
"8229",-83.75,44.75,2017,"spring",NA,164,NA,NA,NA,NA
"8230",-83.75,44.75,2018,"spring",NA,179,NA,NA,NA,NA
"8231",-83.75,45.25,2017,"fall",NA,254,NA,NA,NA,NA
"8232",-83.75,45.25,2018,"fall",NA,247.2,NA,NA,NA,NA
"8233",-83.75,45.25,2018,"spring",NA,157,NA,NA,NA,NA
"8234",-83.25,28.25,2003,"fall",NA,NA,285,NA,NA,NA
"8235",-83.25,29.25,2007,"fall",NA,223,223,NA,NA,NA
"8236",-83.25,29.25,2008,"spring",NA,47,141.6,NA,NA,63.4
"8237",-83.25,29.25,2009,"fall",NA,267,267,NA,NA,NA
"8238",-83.25,29.25,2011,"fall",NA,293,293,NA,NA,NA
"8239",-83.25,29.25,2011,"spring",NA,93,93,NA,NA,NA
"8240",-83.25,29.25,2016,"spring",NA,107,107,NA,NA,NA
"8241",-83.25,29.25,2018,"spring",NA,56,NA,NA,NA,NA
"8242",-83.25,29.25,2019,"spring",NA,97,97,NA,NA,NA
"8243",-83.25,29.75,2006,"spring",NA,160,160,NA,NA,NA
"8244",-83.25,29.75,2008,"fall",NA,NA,263,NA,NA,NA
"8245",-83.25,29.75,2011,"spring",NA,NA,94,NA,NA,NA
"8246",-83.25,30.25,2003,"spring",NA,NA,144,NA,NA,NA
"8247",-83.25,30.25,2004,"spring",NA,NA,150,NA,NA,NA
"8248",-83.25,30.25,2005,"spring",NA,NA,149,NA,NA,NA
"8249",-83.25,30.25,2006,"spring",NA,NA,161,NA,NA,NA
"8250",-83.25,30.25,2007,"spring",NA,NA,167,NA,NA,NA
"8251",-83.25,30.25,2011,"spring",NA,NA,149,NA,NA,NA
"8252",-83.25,30.25,2012,"spring",126,NA,126,NA,NA,NA
"8253",-83.25,30.25,2014,"spring",NA,NA,137,NA,NA,NA
"8254",-83.25,30.25,2015,"spring",NA,NA,144,NA,NA,NA
"8255",-83.25,30.25,2017,"spring",NA,NA,147,NA,NA,NA
"8256",-83.25,31.25,2012,"fall",NA,NA,341,NA,NA,NA
"8257",-83.25,33.25,2015,"fall",NA,260,260,NA,NA,NA
"8258",-83.25,33.75,2015,"fall",NA,250,NA,NA,NA,NA
"8259",-83.25,35.25,2001,"fall",185,NA,NA,NA,NA,NA
"8260",-83.25,35.75,1998,"spring",NA,153,NA,NA,NA,NA
"8261",-83.25,35.75,2005,"fall",270,NA,270,NA,NA,NA
"8262",-83.25,35.75,2007,"fall",NA,237,NA,NA,NA,NA
"8263",-83.25,36.75,2010,"fall",NA,275,NA,NA,NA,NA
"8264",-83.25,38.75,1989,"fall",182,182,NA,NA,NA,NA
"8265",-83.25,38.75,1990,"spring",NA,181,NA,NA,NA,NA
"8266",-83.25,38.75,1991,"spring",180,180,NA,NA,NA,NA
"8267",-83.25,38.75,1992,"fall",193,193,NA,NA,NA,NA
"8268",-83.25,38.75,1993,"fall",NA,192,NA,NA,NA,NA
"8269",-83.25,38.75,1993,"spring",177,177,NA,NA,NA,NA
"8270",-83.25,38.75,1994,"fall",197,197,NA,NA,NA,NA
"8271",-83.25,38.75,1994,"spring",176,176,NA,NA,NA,NA
"8272",-83.25,38.75,1995,"fall",NA,196,NA,NA,NA,NA
"8273",-83.25,38.75,1995,"spring",NA,175,NA,NA,NA,NA
"8274",-83.25,38.75,1996,"fall",NA,195,NA,NA,NA,NA
"8275",-83.25,38.75,1996,"spring",NA,181,NA,NA,NA,NA
"8276",-83.25,38.75,1997,"fall",NA,193,NA,NA,NA,NA
"8277",-83.25,38.75,1997,"spring",NA,179,NA,NA,NA,NA
"8278",-83.25,38.75,1998,"fall",NA,192,NA,NA,NA,NA
"8279",-83.25,38.75,1998,"spring",NA,178,NA,NA,NA,NA
"8280",-83.25,38.75,1999,"fall",NA,192,NA,NA,NA,NA
"8281",-83.25,38.75,1999,"spring",NA,177,NA,NA,NA,NA
"8282",-83.25,38.75,2000,"fall",NA,190,NA,NA,NA,NA
"8283",-83.25,38.75,2000,"spring",NA,176,NA,NA,NA,NA
"8284",-83.25,38.75,2001,"fall",NA,188,NA,NA,NA,NA
"8285",-83.25,38.75,2001,"spring",NA,181,NA,NA,NA,NA
"8286",-83.25,38.75,2002,"fall",NA,246,NA,NA,NA,NA
"8287",-83.25,38.75,2002,"spring",180,180,NA,NA,NA,NA
"8288",-83.25,38.75,2003,"fall",187,187,NA,NA,NA,NA
"8289",-83.25,38.75,2003,"spring",172,172,NA,NA,NA,NA
"8290",-83.25,38.75,2004,"fall",NA,185,NA,NA,NA,NA
"8291",-83.25,38.75,2004,"spring",NA,180,NA,NA,NA,NA
"8292",-83.25,38.75,2005,"spring",NA,176,NA,NA,NA,NA
"8293",-83.25,38.75,2006,"fall",NA,183,NA,NA,NA,NA
"8294",-83.25,38.75,2006,"spring",NA,175,NA,NA,NA,NA
"8295",-83.25,38.75,2007,"fall",182,182,NA,NA,NA,NA
"8296",-83.25,38.75,2007,"spring",181,181,NA,NA,NA,NA
"8297",-83.25,38.75,2008,"fall",188,209.2,NA,NA,NA,NA
